Order_ID,Sale_Date,Product_ID,Warehouse_ID,Sales_Quantity,Unit_Price,Discount_Percent,Promotion_Applied,Revenue
505682,2024-09-13,SKU1032,WH_NORTH,6,2757.64,0.0,No,16545.84
505688,2024-09-13,SKU1039,WH_NORTH,17,222.44,20.0,No,3025.18
505673,2024-09-13,SKU1018,WH_WEST,11,2038.19,0.0,No,22420.09
505687,2024-09-13,SKU1038,WH_SOUTH,10,1639.79,0.0,No,16397.9
505674,2024-09-13,SKU1019,WH_SOUTH,7,1767.95,0.0,No,12375.65
505669,2024-09-13,SKU1007,WH_NORTH,5,13190.2,0.0,No,65951.0
505667,2024-09-13,SKU1002,WH_WEST,3,4026.46,0.0,No,12079.38
505676,2024-09-13,SKU1023,WH_NORTH,6,1257.73,10.0,No,6791.74
505677,2024-09-13,SKU1024,WH_SOUTH,11,1822.24,10.0,Yes,18040.18
505684,2024-09-13,SKU1035,WH_SOUTH,17,1749.54,10.0,No,26767.96
505683,2024-09-13,SKU1034,WH_NORTH,24,2229.38,0.0,No,53505.12
505666,2024-09-13,SKU1001,WH_WEST,4,19525.32,10.0,No,70291.15
505670,2024-09-13,SKU1011,WH_WEST,11,282.38,10.0,No,2795.56
505671,2024-09-13,SKU1012,WH_WEST,9,1433.92,0.0,No,12905.28
505679,2024-09-13,SKU1028,WH_WEST,6,716.34,0.0,No,4298.04
505703,2024-09-14,SKU1030,WH_NORTH,18,2402.0,20.0,No,34588.8
505698,2024-09-14,SKU1020,WH_WEST,7,2359.13,10.0,No,14862.52
505694,2024-09-14,SKU1011,WH_WEST,9,282.38,0.0,No,2541.42
505706,2024-09-14,SKU1033,WH_SOUTH,32,1093.06,0.0,No,34977.92
505702,2024-09-14,SKU1027,WH_WEST,12,194.56,15.0,No,1984.51
505701,2024-09-14,SKU1023,WH_WEST,10,1257.73,15.0,No,10690.7
505692,2024-09-14,SKU1009,WH_NORTH,8,1309.64,0.0,Yes,10477.12
505690,2024-09-14,SKU1005,WH_WEST,6,23473.03,0.0,No,140838.18
505707,2024-09-14,SKU1034,WH_SOUTH,21,2229.38,0.0,No,46816.98
505697,2024-09-14,SKU1018,WH_SOUTH,14,2038.19,10.0,No,25681.19
505696,2024-09-14,SKU1014,WH_SOUTH,12,1248.44,0.0,No,14981.28
505695,2024-09-14,SKU1013,WH_SOUTH,13,2835.28,20.0,No,29486.91
505709,2024-09-14,SKU1036,WH_WEST,30,2919.38,0.0,Yes,87581.4
505699,2024-09-14,SKU1021,WH_NORTH,11,2700.26,5.0,Yes,28217.72
505708,2024-09-14,SKU1035,WH_NORTH,19,1749.54,10.0,No,29917.13
505691,2024-09-14,SKU1007,WH_NORTH,5,13190.2,0.0,No,65951.0
505700,2024-09-14,SKU1022,WH_SOUTH,8,278.9,0.0,No,2231.2
505693,2024-09-14,SKU1010,WH_NORTH,12,1240.02,10.0,No,13392.22
505704,2024-09-14,SKU1031,WH_SOUTH,22,2789.96,15.0,No,52172.25
505689,2024-09-14,SKU1001,WH_WEST,7,19525.32,0.0,No,136677.24
505705,2024-09-14,SKU1032,WH_SOUTH,15,2757.64,5.0,No,39296.37
505710,2024-09-14,SKU1038,WH_WEST,19,1639.79,10.0,No,28040.41
505722,2024-09-15,SKU1023,WH_WEST,10,1257.73,0.0,No,12577.3
505711,2024-09-15,SKU1000,WH_NORTH,7,9457.32,0.0,No,66201.24
505715,2024-09-15,SKU1007,WH_SOUTH,4,13190.2,0.0,No,52760.8
505720,2024-09-15,SKU1017,WH_SOUTH,14,2741.56,15.0,No,32624.56
505716,2024-09-15,SKU1008,WH_NORTH,5,7387.04,0.0,No,36935.2
505717,2024-09-15,SKU1009,WH_NORTH,9,1309.64,15.0,No,10018.75
505712,2024-09-15,SKU1001,WH_NORTH,4,19525.32,10.0,No,70291.15
505724,2024-09-15,SKU1025,WH_WEST,7,1880.05,10.0,No,11844.32
505727,2024-09-15,SKU1035,WH_NORTH,24,1749.54,10.0,No,37790.06
505719,2024-09-15,SKU1013,WH_WEST,12,2835.28,0.0,No,34023.36
505725,2024-09-15,SKU1027,WH_WEST,8,194.56,10.0,No,1400.83
505723,2024-09-15,SKU1024,WH_WEST,9,1822.24,0.0,No,16400.16
505721,2024-09-15,SKU1021,WH_SOUTH,8,2700.26,0.0,No,21602.08
505713,2024-09-15,SKU1004,WH_NORTH,9,661.52,0.0,Yes,5953.68
505718,2024-09-15,SKU1011,WH_WEST,14,282.38,0.0,No,3953.32
505726,2024-09-15,SKU1033,WH_SOUTH,18,1093.06,0.0,No,19675.08
505728,2024-09-15,SKU1038,WH_SOUTH,16,1639.79,5.0,No,24924.81
505714,2024-09-15,SKU1006,WH_WEST,6,4707.6,0.0,No,28245.6
505734,2024-09-16,SKU1013,WH_NORTH,12,2835.28,0.0,No,34023.36
505738,2024-09-16,SKU1023,WH_WEST,5,1257.73,0.0,No,6288.65
505731,2024-09-16,SKU1004,WH_WEST,3,661.52,0.0,No,1984.56
505739,2024-09-16,SKU1024,WH_NORTH,7,1822.24,0.0,No,12755.68
505729,2024-09-16,SKU1002,WH_SOUTH,2,4026.46,0.0,No,8052.92
505735,2024-09-16,SKU1018,WH_WEST,10,2038.19,15.0,No,17324.62
505747,2024-09-16,SKU1036,WH_SOUTH,19,2919.38,0.0,No,55468.22
505730,2024-09-16,SKU1003,WH_SOUTH,3,21674.48,5.0,No,61772.27
505744,2024-09-16,SKU1031,WH_WEST,38,2789.96,5.0,Yes,102042.79
505746,2024-09-16,SKU1034,WH_WEST,11,2229.38,0.0,No,24523.18
505737,2024-09-16,SKU1022,WH_SOUTH,4,278.9,0.0,No,1115.6
505741,2024-09-16,SKU1027,WH_SOUTH,5,194.56,20.0,No,778.24
505733,2024-09-16,SKU1006,WH_NORTH,4,4707.6,20.0,No,15064.32
505742,2024-09-16,SKU1028,WH_SOUTH,8,716.34,15.0,No,4871.11
505740,2024-09-16,SKU1025,WH_SOUTH,6,1880.05,5.0,No,10716.28
505743,2024-09-16,SKU1030,WH_WEST,23,2402.0,0.0,No,55246.0
505748,2024-09-16,SKU1037,WH_SOUTH,23,2206.93,0.0,No,50759.39
505736,2024-09-16,SKU1019,WH_WEST,12,1767.95,10.0,Yes,19093.86
505732,2024-09-16,SKU1005,WH_SOUTH,4,23473.03,5.0,No,89197.51
505749,2024-09-16,SKU1039,WH_WEST,18,222.44,5.0,No,3803.72
505745,2024-09-16,SKU1033,WH_WEST,21,1093.06,15.0,No,19511.12
505773,2024-09-17,SKU1039,WH_NORTH,23,222.44,0.0,No,5116.12
505760,2024-09-17,SKU1016,WH_NORTH,10,497.81,0.0,No,4978.1
505768,2024-09-17,SKU1029,WH_NORTH,8,716.7,15.0,No,4873.56
505750,2024-09-17,SKU1001,WH_WEST,2,19525.32,15.0,No,33193.04
505771,2024-09-17,SKU1036,WH_WEST,16,2919.38,0.0,No,46710.08
505759,2024-09-17,SKU1015,WH_SOUTH,6,808.05,0.0,No,4848.3
505754,2024-09-17,SKU1007,WH_NORTH,4,13190.2,10.0,No,47484.72
505752,2024-09-17,SKU1005,WH_NORTH,3,23473.03,15.0,No,59856.23
505769,2024-09-17,SKU1030,WH_SOUTH,23,2402.0,0.0,No,55246.0
505766,2024-09-17,SKU1025,WH_WEST,7,1880.05,0.0,No,13160.35
505751,2024-09-17,SKU1002,WH_WEST,5,4026.46,20.0,No,16105.84
505753,2024-09-17,SKU1006,WH_WEST,3,4707.6,0.0,No,14122.8
505770,2024-09-17,SKU1034,WH_WEST,18,2229.38,15.0,No,34109.51
505757,2024-09-17,SKU1013,WH_NORTH,8,2835.28,20.0,No,18145.79
505762,2024-09-17,SKU1020,WH_WEST,4,2359.13,5.0,No,8964.69
505756,2024-09-17,SKU1011,WH_WEST,4,282.38,0.0,No,1129.52
505755,2024-09-17,SKU1010,WH_NORTH,13,1240.02,0.0,No,16120.26
505763,2024-09-17,SKU1022,WH_WEST,8,278.9,0.0,No,2231.2
505772,2024-09-17,SKU1038,WH_NORTH,16,1639.79,20.0,No,20989.31
505765,2024-09-17,SKU1024,WH_WEST,8,1822.24,0.0,No,14577.92
505767,2024-09-17,SKU1026,WH_NORTH,7,994.38,15.0,No,5916.56
505764,2024-09-17,SKU1023,WH_WEST,9,1257.73,0.0,No,11319.57
505758,2024-09-17,SKU1014,WH_NORTH,12,1248.44,20.0,No,11985.02
505761,2024-09-17,SKU1019,WH_SOUTH,10,1767.95,0.0,No,17679.5
505775,2024-09-18,SKU1001,WH_WEST,4,19525.32,15.0,No,66386.09
505778,2024-09-18,SKU1010,WH_SOUTH,11,1240.02,10.0,No,12276.2
505780,2024-09-18,SKU1016,WH_WEST,8,497.81,20.0,No,3185.98
505776,2024-09-18,SKU1003,WH_SOUTH,1,21674.48,0.0,No,21674.48
505786,2024-09-18,SKU1028,WH_SOUTH,3,716.34,5.0,No,2041.57
505781,2024-09-18,SKU1017,WH_NORTH,6,2741.56,0.0,No,16449.36
505787,2024-09-18,SKU1034,WH_WEST,18,2229.38,20.0,No,32103.07
505788,2024-09-18,SKU1036,WH_NORTH,38,2919.38,5.0,Yes,106776.32
505779,2024-09-18,SKU1013,WH_SOUTH,10,2835.28,0.0,No,28352.8
505784,2024-09-18,SKU1024,WH_NORTH,7,1822.24,0.0,No,12755.68
505774,2024-09-18,SKU1000,WH_WEST,2,9457.32,0.0,No,18914.64
505789,2024-09-18,SKU1037,WH_NORTH,21,2206.93,0.0,No,46345.53
505785,2024-09-18,SKU1027,WH_WEST,13,194.56,10.0,Yes,2276.35
505783,2024-09-18,SKU1019,WH_WEST,6,1767.95,0.0,No,10607.7
505777,2024-09-18,SKU1006,WH_NORTH,4,4707.6,5.0,No,17888.88
505782,2024-09-18,SKU1018,WH_NORTH,9,2038.19,0.0,Yes,18343.71
505806,2024-09-19,SKU1030,WH_NORTH,17,2402.0,15.0,No,34708.9
505795,2024-09-19,SKU1010,WH_WEST,9,1240.02,0.0,No,11160.18
505800,2024-09-19,SKU1023,WH_NORTH,4,1257.73,5.0,Yes,4779.37
505807,2024-09-19,SKU1034,WH_SOUTH,15,2229.38,0.0,No,33440.7
505793,2024-09-19,SKU1007,WH_WEST,3,13190.2,0.0,No,39570.6
505794,2024-09-19,SKU1009,WH_WEST,5,1309.64,5.0,No,6220.79
505803,2024-09-19,SKU1026,WH_NORTH,9,994.38,10.0,No,8054.48
505809,2024-09-19,SKU1037,WH_SOUTH,11,2206.93,20.0,No,19420.98
505791,2024-09-19,SKU1002,WH_WEST,6,4026.46,15.0,No,20534.95
505796,2024-09-19,SKU1013,WH_WEST,7,2835.28,5.0,No,18854.61
505802,2024-09-19,SKU1025,WH_SOUTH,5,1880.05,5.0,No,8930.24
505797,2024-09-19,SKU1017,WH_NORTH,7,2741.56,0.0,No,19190.92
505804,2024-09-19,SKU1028,WH_NORTH,5,716.34,5.0,No,3402.62
505792,2024-09-19,SKU1003,WH_SOUTH,3,21674.48,0.0,Yes,65023.44
505790,2024-09-19,SKU1000,WH_NORTH,5,9457.32,10.0,No,42557.94
505808,2024-09-19,SKU1036,WH_SOUTH,18,2919.38,0.0,No,52548.84
505799,2024-09-19,SKU1022,WH_WEST,6,278.9,20.0,No,1338.72
505810,2024-09-19,SKU1038,WH_SOUTH,17,1639.79,0.0,No,27876.43
505798,2024-09-19,SKU1018,WH_WEST,9,2038.19,0.0,No,18343.71
505801,2024-09-19,SKU1024,WH_SOUTH,7,1822.24,5.0,No,12117.9
505805,2024-09-19,SKU1029,WH_WEST,8,716.7,15.0,No,4873.56
505829,2024-09-20,SKU1034,WH_NORTH,32,2229.38,0.0,No,71340.16
505832,2024-09-20,SKU1038,WH_NORTH,22,1639.79,0.0,No,36075.38
505813,2024-09-20,SKU1002,WH_WEST,4,4026.46,0.0,No,16105.84
505812,2024-09-20,SKU1001,WH_WEST,3,19525.32,0.0,No,58575.96
505817,2024-09-20,SKU1010,WH_NORTH,16,1240.02,0.0,Yes,19840.32
505821,2024-09-20,SKU1022,WH_SOUTH,5,278.9,0.0,No,1394.5
505826,2024-09-20,SKU1029,WH_NORTH,6,716.7,0.0,No,4300.2
505815,2024-09-20,SKU1005,WH_NORTH,4,23473.03,0.0,No,93892.12
505831,2024-09-20,SKU1037,WH_SOUTH,28,2206.93,0.0,Yes,61794.04
505824,2024-09-20,SKU1026,WH_NORTH,6,994.38,0.0,No,5966.28
505811,2024-09-20,SKU1000,WH_SOUTH,9,9457.32,0.0,Yes,85115.88
505823,2024-09-20,SKU1025,WH_WEST,6,1880.05,0.0,No,11280.3
505822,2024-09-20,SKU1023,WH_WEST,8,1257.73,0.0,No,10061.84
505818,2024-09-20,SKU1014,WH_NORTH,14,1248.44,0.0,No,17478.16
505820,2024-09-20,SKU1019,WH_NORTH,12,1767.95,0.0,Yes,21215.4
505814,2024-09-20,SKU1003,WH_SOUTH,5,21674.48,0.0,No,108372.4
505828,2024-09-20,SKU1032,WH_SOUTH,20,2757.64,15.0,No,46879.88
505827,2024-09-20,SKU1031,WH_WEST,13,2789.96,10.0,No,32642.53
505825,2024-09-20,SKU1028,WH_WEST,3,716.34,10.0,No,1934.12
505819,2024-09-20,SKU1018,WH_NORTH,8,2038.19,0.0,No,16305.52
505833,2024-09-20,SKU1039,WH_WEST,23,222.44,5.0,No,4860.31
505816,2024-09-20,SKU1009,WH_WEST,6,1309.64,0.0,No,7857.84
505830,2024-09-20,SKU1035,WH_NORTH,23,1749.54,0.0,No,40239.42
505846,2024-09-21,SKU1021,WH_NORTH,10,2700.26,10.0,Yes,24302.34
505853,2024-09-21,SKU1034,WH_WEST,18,2229.38,15.0,No,34109.51
505836,2024-09-21,SKU1003,WH_NORTH,8,21674.48,20.0,No,138716.67
505857,2024-09-21,SKU1039,WH_WEST,22,222.44,5.0,No,4649.0
505841,2024-09-21,SKU1013,WH_NORTH,8,2835.28,5.0,No,21548.13
505848,2024-09-21,SKU1025,WH_SOUTH,8,1880.05,0.0,No,15040.4
505855,2024-09-21,SKU1037,WH_SOUTH,29,2206.93,20.0,No,51200.78
505851,2024-09-21,SKU1030,WH_NORTH,24,2402.0,0.0,Yes,57648.0
505856,2024-09-21,SKU1038,WH_WEST,17,1639.79,0.0,No,27876.43
505839,2024-09-21,SKU1011,WH_SOUTH,4,282.38,20.0,No,903.62
505845,2024-09-21,SKU1019,WH_NORTH,10,1767.95,5.0,No,16795.52
505849,2024-09-21,SKU1027,WH_WEST,16,194.56,15.0,Yes,2646.02
505854,2024-09-21,SKU1036,WH_WEST,32,2919.38,0.0,Yes,93420.16
505842,2024-09-21,SKU1014,WH_NORTH,12,1248.44,0.0,No,14981.28
505844,2024-09-21,SKU1016,WH_SOUTH,12,497.81,20.0,No,4778.98
505843,2024-09-21,SKU1015,WH_SOUTH,11,808.05,10.0,No,7999.7
505837,2024-09-21,SKU1008,WH_WEST,6,7387.04,5.0,No,42106.13
505847,2024-09-21,SKU1022,WH_SOUTH,7,278.9,0.0,No,1952.3
505838,2024-09-21,SKU1009,WH_WEST,6,1309.64,0.0,No,7857.84
505834,2024-09-21,SKU1000,WH_SOUTH,5,9457.32,20.0,No,37829.28
505835,2024-09-21,SKU1001,WH_SOUTH,3,19525.32,0.0,No,58575.96
505850,2024-09-21,SKU1028,WH_NORTH,12,716.34,0.0,No,8596.08
505852,2024-09-21,SKU1031,WH_WEST,29,2789.96,0.0,No,80908.84
505840,2024-09-21,SKU1012,WH_SOUTH,11,1433.92,0.0,No,15773.12
505858,2024-09-22,SKU1000,WH_WEST,7,9457.32,10.0,No,59581.12
505863,2024-09-22,SKU1011,WH_WEST,12,282.38,15.0,No,2880.28
505870,2024-09-22,SKU1029,WH_NORTH,6,716.7,20.0,Yes,3440.16
505874,2024-09-22,SKU1036,WH_WEST,21,2919.38,5.0,No,58241.63
505865,2024-09-22,SKU1019,WH_SOUTH,11,1767.95,0.0,No,19447.45
505864,2024-09-22,SKU1014,WH_NORTH,12,1248.44,0.0,No,14981.28
505862,2024-09-22,SKU1009,WH_NORTH,7,1309.64,0.0,No,9167.48
505873,2024-09-22,SKU1034,WH_WEST,27,2229.38,0.0,Yes,60193.26
505866,2024-09-22,SKU1021,WH_NORTH,9,2700.26,10.0,No,21872.11
505872,2024-09-22,SKU1032,WH_SOUTH,30,2757.64,0.0,No,82729.2
505869,2024-09-22,SKU1028,WH_SOUTH,6,716.34,15.0,No,3653.33
505876,2024-09-22,SKU1038,WH_WEST,16,1639.79,0.0,No,26236.64
505859,2024-09-22,SKU1001,WH_SOUTH,7,19525.32,0.0,No,136677.24
505861,2024-09-22,SKU1008,WH_WEST,5,7387.04,10.0,No,33241.68
505868,2024-09-22,SKU1025,WH_WEST,10,1880.05,5.0,No,17860.47
505860,2024-09-22,SKU1004,WH_WEST,5,661.52,0.0,No,3307.6
505875,2024-09-22,SKU1037,WH_SOUTH,17,2206.93,5.0,No,35641.92
505871,2024-09-22,SKU1030,WH_WEST,25,2402.0,0.0,No,60050.0
505877,2024-09-22,SKU1039,WH_NORTH,20,222.44,0.0,No,4448.8
505867,2024-09-22,SKU1022,WH_WEST,12,278.9,0.0,Yes,3346.8
505894,2024-09-23,SKU1027,WH_SOUTH,11,194.56,20.0,No,1712.13
505884,2024-09-23,SKU1011,WH_SOUTH,5,282.38,15.0,No,1200.12
505885,2024-09-23,SKU1012,WH_NORTH,9,1433.92,5.0,No,12260.02
505879,2024-09-23,SKU1001,WH_WEST,3,19525.32,0.0,No,58575.96
505882,2024-09-23,SKU1007,WH_SOUTH,5,13190.2,5.0,No,62653.45
505883,2024-09-23,SKU1008,WH_SOUTH,4,7387.04,0.0,No,29548.16
505881,2024-09-23,SKU1006,WH_SOUTH,5,4707.6,5.0,No,22361.1
505902,2024-09-23,SKU1038,WH_SOUTH,19,1639.79,5.0,No,29598.21
505889,2024-09-23,SKU1019,WH_WEST,6,1767.95,10.0,No,9546.93
505880,2024-09-23,SKU1005,WH_SOUTH,5,23473.03,0.0,No,117365.15
505895,2024-09-23,SKU1029,WH_NORTH,6,716.7,0.0,No,4300.2
505898,2024-09-23,SKU1033,WH_SOUTH,21,1093.06,10.0,No,20658.83
505887,2024-09-23,SKU1017,WH_NORTH,9,2741.56,0.0,No,24674.04
505893,2024-09-23,SKU1024,WH_SOUTH,5,1822.24,0.0,No,9111.2
505901,2024-09-23,SKU1036,WH_WEST,12,2919.38,0.0,No,35032.56
505903,2024-09-23,SKU1039,WH_NORTH,23,222.44,0.0,No,5116.12
505892,2024-09-23,SKU1022,WH_SOUTH,8,278.9,0.0,No,2231.2
505891,2024-09-23,SKU1021,WH_WEST,6,2700.26,20.0,No,12961.25
505888,2024-09-23,SKU1018,WH_SOUTH,9,2038.19,0.0,No,18343.71
505899,2024-09-23,SKU1034,WH_WEST,13,2229.38,0.0,No,28981.94
505900,2024-09-23,SKU1035,WH_WEST,22,1749.54,10.0,No,34640.89
505878,2024-09-23,SKU1000,WH_NORTH,6,9457.32,0.0,Yes,56743.92
505886,2024-09-23,SKU1016,WH_SOUTH,9,497.81,15.0,No,3808.25
505890,2024-09-23,SKU1020,WH_SOUTH,16,2359.13,10.0,No,33971.47
505896,2024-09-23,SKU1031,WH_WEST,17,2789.96,0.0,No,47429.32
505897,2024-09-23,SKU1032,WH_SOUTH,17,2757.64,10.0,No,42191.89
505912,2024-09-24,SKU1015,WH_WEST,7,808.05,15.0,No,4807.9
505926,2024-09-24,SKU1031,WH_SOUTH,22,2789.96,15.0,No,52172.25
505911,2024-09-24,SKU1012,WH_WEST,14,1433.92,5.0,Yes,19071.14
505929,2024-09-24,SKU1034,WH_SOUTH,29,2229.38,5.0,No,61419.42
505924,2024-09-24,SKU1029,WH_NORTH,7,716.7,15.0,No,4264.37
505925,2024-09-24,SKU1030,WH_NORTH,16,2402.0,0.0,No,38432.0
505928,2024-09-24,SKU1033,WH_SOUTH,29,1093.06,0.0,Yes,31698.74
505913,2024-09-24,SKU1016,WH_NORTH,9,497.81,0.0,No,4480.29
505904,2024-09-24,SKU1000,WH_SOUTH,4,9457.32,0.0,No,37829.28
505916,2024-09-24,SKU1019,WH_WEST,8,1767.95,20.0,No,11314.88
505922,2024-09-24,SKU1025,WH_NORTH,5,1880.05,5.0,Yes,8930.24
505915,2024-09-24,SKU1018,WH_NORTH,9,2038.19,10.0,No,16509.34
505927,2024-09-24,SKU1032,WH_SOUTH,11,2757.64,0.0,No,30334.04
505910,2024-09-24,SKU1007,WH_WEST,3,13190.2,0.0,No,39570.6
505930,2024-09-24,SKU1037,WH_NORTH,21,2206.93,15.0,No,39393.7
505923,2024-09-24,SKU1028,WH_WEST,8,716.34,0.0,No,5730.72
505906,2024-09-24,SKU1002,WH_WEST,5,4026.46,15.0,No,17112.45
505914,2024-09-24,SKU1017,WH_SOUTH,8,2741.56,20.0,No,17545.98
505917,2024-09-24,SKU1020,WH_NORTH,13,2359.13,15.0,Yes,26068.39
505909,2024-09-24,SKU1006,WH_NORTH,4,4707.6,20.0,No,15064.32
505905,2024-09-24,SKU1001,WH_SOUTH,4,19525.32,10.0,No,70291.15
505920,2024-09-24,SKU1023,WH_SOUTH,8,1257.73,5.0,No,9558.75
505931,2024-09-24,SKU1038,WH_SOUTH,17,1639.79,0.0,No,27876.43
505908,2024-09-24,SKU1004,WH_NORTH,3,661.52,10.0,No,1786.1
505919,2024-09-24,SKU1022,WH_NORTH,5,278.9,10.0,No,1255.05
505918,2024-09-24,SKU1021,WH_NORTH,8,2700.26,5.0,No,20521.98
505907,2024-09-24,SKU1003,WH_SOUTH,3,21674.48,0.0,No,65023.44
505921,2024-09-24,SKU1024,WH_NORTH,6,1822.24,0.0,No,10933.44
505953,2024-09-25,SKU1034,WH_SOUTH,17,2229.38,0.0,No,37899.46
505936,2024-09-25,SKU1006,WH_WEST,8,4707.6,0.0,Yes,37660.8
505957,2024-09-25,SKU1039,WH_NORTH,20,222.44,0.0,No,4448.8
505935,2024-09-25,SKU1005,WH_SOUTH,3,23473.03,15.0,No,59856.23
505938,2024-09-25,SKU1008,WH_WEST,4,7387.04,5.0,No,28070.75
505950,2024-09-25,SKU1027,WH_SOUTH,7,194.56,0.0,No,1361.92
505954,2024-09-25,SKU1036,WH_SOUTH,23,2919.38,0.0,No,67145.74
505942,2024-09-25,SKU1016,WH_SOUTH,9,497.81,0.0,No,4480.29
505949,2024-09-25,SKU1026,WH_SOUTH,1,994.38,0.0,No,994.38
505956,2024-09-25,SKU1038,WH_NORTH,17,1639.79,0.0,No,27876.43
505947,2024-09-25,SKU1022,WH_NORTH,6,278.9,10.0,No,1506.06
505932,2024-09-25,SKU1001,WH_SOUTH,5,19525.32,0.0,No,97626.6
505934,2024-09-25,SKU1003,WH_NORTH,5,21674.48,10.0,No,97535.16
505955,2024-09-25,SKU1037,WH_WEST,18,2206.93,20.0,No,31779.79
505937,2024-09-25,SKU1007,WH_WEST,4,13190.2,15.0,No,44846.68
505945,2024-09-25,SKU1020,WH_SOUTH,6,2359.13,0.0,No,14154.78
505946,2024-09-25,SKU1021,WH_WEST,6,2700.26,10.0,No,14581.4
505951,2024-09-25,SKU1029,WH_WEST,7,716.7,10.0,No,4515.21
505933,2024-09-25,SKU1002,WH_NORTH,3,4026.46,0.0,No,12079.38
505941,2024-09-25,SKU1015,WH_NORTH,8,808.05,15.0,No,5494.74
505944,2024-09-25,SKU1019,WH_NORTH,6,1767.95,20.0,No,8486.16
505952,2024-09-25,SKU1031,WH_SOUTH,16,2789.96,0.0,No,44639.36
505943,2024-09-25,SKU1017,WH_NORTH,4,2741.56,15.0,No,9321.3
505939,2024-09-25,SKU1010,WH_WEST,8,1240.02,10.0,No,8928.14
505940,2024-09-25,SKU1013,WH_WEST,19,2835.28,20.0,Yes,43096.26
505948,2024-09-25,SKU1025,WH_SOUTH,5,1880.05,0.0,No,9400.25
505966,2024-09-26,SKU1018,WH_NORTH,17,2038.19,5.0,Yes,32916.77
505974,2024-09-26,SKU1029,WH_NORTH,6,716.7,0.0,No,4300.2
505969,2024-09-26,SKU1022,WH_WEST,5,278.9,0.0,No,1394.5
505964,2024-09-26,SKU1015,WH_SOUTH,4,808.05,0.0,No,3232.2
505975,2024-09-26,SKU1030,WH_SOUTH,12,2402.0,0.0,No,28824.0
505976,2024-09-26,SKU1032,WH_SOUTH,17,2757.64,0.0,No,46879.88
505977,2024-09-26,SKU1035,WH_NORTH,20,1749.54,0.0,No,34990.8
505958,2024-09-26,SKU1001,WH_NORTH,8,19525.32,10.0,Yes,140582.3
505960,2024-09-26,SKU1003,WH_NORTH,5,21674.48,0.0,No,108372.4
505970,2024-09-26,SKU1024,WH_NORTH,6,1822.24,5.0,No,10386.77
505959,2024-09-26,SKU1002,WH_WEST,4,4026.46,5.0,No,15300.55
505968,2024-09-26,SKU1021,WH_WEST,10,2700.26,0.0,No,27002.6
505965,2024-09-26,SKU1017,WH_NORTH,10,2741.56,15.0,No,23303.26
505967,2024-09-26,SKU1020,WH_NORTH,7,2359.13,0.0,No,16513.91
505978,2024-09-26,SKU1036,WH_NORTH,18,2919.38,10.0,Yes,47293.96
505971,2024-09-26,SKU1025,WH_NORTH,10,1880.05,0.0,Yes,18800.5
505973,2024-09-26,SKU1028,WH_SOUTH,5,716.34,10.0,No,3223.53
505963,2024-09-26,SKU1013,WH_NORTH,5,2835.28,20.0,No,11341.12
505972,2024-09-26,SKU1027,WH_NORTH,8,194.56,0.0,No,1556.48
505962,2024-09-26,SKU1010,WH_WEST,9,1240.02,20.0,No,8928.14
505961,2024-09-26,SKU1007,WH_WEST,4,13190.2,15.0,No,44846.68
505979,2024-09-26,SKU1039,WH_SOUTH,19,222.44,0.0,No,4226.36
505990,2024-09-27,SKU1028,WH_SOUTH,6,716.34,10.0,No,3868.24
505981,2024-09-27,SKU1001,WH_WEST,4,19525.32,0.0,No,78101.28
505994,2024-09-27,SKU1035,WH_SOUTH,15,1749.54,0.0,No,26243.1
505980,2024-09-27,SKU1000,WH_NORTH,5,9457.32,5.0,No,44922.27
505986,2024-09-27,SKU1020,WH_NORTH,5,2359.13,0.0,No,11795.65
505988,2024-09-27,SKU1026,WH_WEST,5,994.38,10.0,No,4474.71
505989,2024-09-27,SKU1027,WH_SOUTH,5,194.56,0.0,No,972.8
505993,2024-09-27,SKU1034,WH_WEST,24,2229.38,0.0,No,53505.12
505995,2024-09-27,SKU1037,WH_WEST,13,2206.93,0.0,No,28690.09
505996,2024-09-27,SKU1039,WH_NORTH,19,222.44,10.0,No,3803.72
505983,2024-09-27,SKU1012,WH_WEST,12,1433.92,0.0,No,17207.04
505992,2024-09-27,SKU1032,WH_WEST,20,2757.64,10.0,No,49637.52
505982,2024-09-27,SKU1006,WH_WEST,4,4707.6,5.0,No,17888.88
505985,2024-09-27,SKU1019,WH_SOUTH,6,1767.95,0.0,No,10607.7
505991,2024-09-27,SKU1029,WH_WEST,9,716.7,0.0,Yes,6450.3
505987,2024-09-27,SKU1025,WH_SOUTH,9,1880.05,5.0,No,16074.43
505984,2024-09-27,SKU1018,WH_WEST,7,2038.19,10.0,No,12840.6
506017,2024-09-28,SKU1039,WH_WEST,22,222.44,20.0,No,3914.94
506010,2024-09-28,SKU1026,WH_SOUTH,6,994.38,10.0,No,5369.65
506011,2024-09-28,SKU1028,WH_WEST,8,716.34,0.0,No,5730.72
506012,2024-09-28,SKU1029,WH_NORTH,11,716.7,0.0,No,7883.7
506004,2024-09-28,SKU1010,WH_NORTH,9,1240.02,0.0,No,11160.18
505997,2024-09-28,SKU1000,WH_NORTH,6,9457.32,10.0,No,51069.53
506008,2024-09-28,SKU1020,WH_SOUTH,5,2359.13,10.0,No,10616.08
506014,2024-09-28,SKU1034,WH_WEST,19,2229.38,10.0,No,38122.4
506007,2024-09-28,SKU1019,WH_WEST,5,1767.95,0.0,No,8839.75
